Country,Customer ID,revenue,country_customer_rank
United Kingdom,15666.0,632.9399999999999,3084
United Kingdom,13540.0,632.39,3085
United Kingdom,18183.0,632.07,3086
United Kingdom,13822.0,632.0,3087
United Kingdom,17985.0,631.35,3088
United Kingdom,13706.0,631.1700000000001,3089
United Kingdom,16193.0,630.4300000000001,3090
United Kingdom,16399.0,630.22,3091
United Kingdom,13525.0,628.78,3092
United Kingdom,14283.0,628.44,3093
United Kingdom,16158.0,628.32,3094
United Kingdom,13480.0,627.82,3095
United Kingdom,13518.0,627.16,3096
United Kingdom,14036.0,626.65,3097
United Kingdom,13914.0,626.45,3098
United Kingdom,14381.0,625.94,3099
United Kingdom,14793.0,625.9,3100
United Kingdom,16715.0,625.52,3101
United Kingdom,16330.0,625.38,3102
United Kingdom,17134.0,625.3000000000001,3103
United Kingdom,13776.0,623.98,3104
United Kingdom,16750.0,623.9300000000001,3105
United Kingdom,15147.0,623.5,3106
United Kingdom,16792.0,623.46,3107
United Kingdom,16431.0,623.28,3108
United Kingdom,15258.0,623.16,3109
United Kingdom,16781.0,623.0,3110
United Kingdom,14115.0,622.67,3111
United Kingdom,17430.0,622.57,3112
United Kingdom,17005.0,622.36,3113
United Kingdom,18101.0,622.01,3114
United Kingdom,14169.0,621.51,3115
United Kingdom,16368.0,621.44,3116
United Kingdom,15016.0,620.89,3117
United Kingdom,13836.0,620.37,3118
United Kingdom,14339.0,620.27,3119
United Kingdom,15276.0,619.8,3120
United Kingdom,13444.0,619.08,3121
United Kingdom,13020.0,618.96,3122
United Kingdom,14079.0,618.73,3123
United Kingdom,16613.0,618.59,3124
United Kingdom,13301.0,618.09,3125
United Kingdom,14455.0,617.72,3126
United Kingdom,15956.0,617.6,3127
United Kingdom,14377.0,617.05,3128
United Kingdom,16311.0,616.26,3129
United Kingdom,17639.0,615.17,3130
United Kingdom,15275.0,615.14,3131
United Kingdom,14077.0,615.08,3132
United Kingdom,16847.0,614.89,3133
United Kingdom,16566.0,614.66,3134
United Kingdom,16844.0,614.34,3135
United Kingdom,16343.0,614.12,3136
United Kingdom,14570.0,613.75,3137
United Kingdom,17035.0,613.59,3138
United Kingdom,15362.0,613.08,3139
United Kingdom,12855.0,612.84,3140
United Kingdom,16116.0,612.78,3141
United Kingdom,16178.0,612.6,3142
United Kingdom,16589.0,612.36,3143
United Kingdom,13008.0,612.13,3144
United Kingdom,15232.0,612.06,3145
United Kingdom,16922.0,611.08,3146
United Kingdom,13731.0,610.59,3147
United Kingdom,13832.0,609.89,3148
United Kingdom,14636.0,609.85,3149
United Kingdom,15748.0,609.81,3150
United Kingdom,17325.0,609.5699999999999,3151
United Kingdom,17707.0,609.3,3152
United Kingdom,16675.0,608.86,3153
United Kingdom,13933.0,608.79,3154
United Kingdom,17473.0,607.0,3155
United Kingdom,15717.0,607.0,3155
United Kingdom,17119.0,606.91,3157
United Kingdom,15158.0,606.02,3158
United Kingdom,16590.0,605.9,3159
United Kingdom,17507.0,605.58,3160
United Kingdom,14323.0,605.0600000000001,3161
United Kingdom,12944.0,604.51,3162
United Kingdom,14611.0,604.33,3163
United Kingdom,13106.0,603.46,3164
United Kingdom,18264.0,603.25,3165
United Kingdom,16022.0,602.63,3166
United Kingdom,16080.0,602.5600000000001,3167
United Kingdom,17270.0,601.4499999999999,3168
United Kingdom,14254.0,601.03,3169
United Kingdom,17745.0,600.34,3170
United Kingdom,18211.0,600.07,3171
United Kingdom,17678.0,599.76,3172
United Kingdom,13311.0,598.57,3173
United Kingdom,15424.0,597.78,3174
United Kingdom,14569.0,597.33,3175
United Kingdom,15631.0,596.67,3176
United Kingdom,16780.0,596.4,3177
United Kingdom,15346.0,596.12,3178
United Kingdom,17845.0,596.09,3179
United Kingdom,14965.0,596.09,3179
United Kingdom,17209.0,595.7,3181
United Kingdom,17658.0,595.42,3182
United Kingdom,13684.0,594.88,3183
United Kingdom,14771.0,594.62,3184
United Kingdom,13558.0,594.52,3185
United Kingdom,15929.0,594.0,3186
United Kingdom,15442.0,594.0,3186
United Kingdom,14746.0,593.5,3188
United Kingdom,16412.0,593.19,3189
United Kingdom,18232.0,592.97,3190
United Kingdom,16776.0,592.51,3191
United Kingdom,13472.0,592.24,3192
United Kingdom,17815.0,591.96,3193
United Kingdom,17156.0,591.87,3194
United Kingdom,17483.0,591.73,3195
United Kingdom,15524.0,591.4,3196
United Kingdom,17098.0,591.07,3197
United Kingdom,17968.0,590.44,3198
United Kingdom,13270.0,590.0,3199
United Kingdom,15160.0,589.27,3200
United Kingdom,15624.0,588.13,3201
United Kingdom,15191.0,588.05,3202
United Kingdom,17890.0,586.89,3203
United Kingdom,14729.0,586.24,3204
United Kingdom,14173.0,586.0,3205
United Kingdom,17392.0,585.92,3206
United Kingdom,14023.0,584.07,3207
United Kingdom,15762.0,583.75,3208
United Kingdom,17014.0,583.43,3209
United Kingdom,16001.0,583.39,3210
United Kingdom,14670.0,583.33,3211
United Kingdom,16445.0,583.16,3212
United Kingdom,15918.0,582.88,3213
United Kingdom,16100.0,582.64,3214
United Kingdom,16802.0,582.61,3215
United Kingdom,17099.0,582.17,3216
United Kingdom,14742.0,579.85,3217
United Kingdom,15588.0,579.6,3218
United Kingdom,14529.0,578.61,3219
United Kingdom,18262.0,577.54,3220
United Kingdom,15830.0,576.0,3221
United Kingdom,17557.0,575.46,3222
United Kingdom,17773.0,575.37,3223
United Kingdom,12859.0,575.1,3224
United Kingdom,13262.0,573.45,3225
United Kingdom,17274.0,573.22,3226
United Kingdom,12879.0,573.22,3226
United Kingdom,13424.0,572.77,3228
United Kingdom,13379.0,572.56,3229
United Kingdom,13179.0,572.3100000000001,3230
United Kingdom,14053.0,572.3,3231
United Kingdom,15198.0,571.35,3232
United Kingdom,15691.0,571.3,3233
United Kingdom,18053.0,571.07,3234
United Kingdom,15821.0,570.96,3235
United Kingdom,13190.0,570.66,3236
United Kingdom,17122.0,570.5,3237
United Kingdom,15315.0,570.5,3237
United Kingdom,15857.0,570.48,3239
United Kingdom,14170.0,570.18,3240
United Kingdom,17433.0,569.96,3241
United Kingdom,15169.0,569.22,3242
United Kingdom,15920.0,569.14,3243
United Kingdom,13406.0,568.92,3244
United Kingdom,18244.0,568.64,3245
United Kingdom,13321.0,567.36,3246
United Kingdom,16667.0,567.1800000000001,3247
United Kingdom,14208.0,567.05,3248
United Kingdom,15627.0,566.9,3249
United Kingdom,13998.0,566.7,3250
United Kingdom,18150.0,566.58,3251
United Kingdom,16250.0,565.24,3252
United Kingdom,13894.0,564.62,3253
United Kingdom,15344.0,563.94,3254
United Kingdom,15143.0,563.63,3255
United Kingdom,15597.0,563.37,3256
United Kingdom,17665.0,563.1,3257
United Kingdom,14986.0,563.1,3257
United Kingdom,17195.0,562.98,3259
United Kingdom,17970.0,562.79,3260
United Kingdom,17233.0,560.86,3261
United Kingdom,15655.0,560.6700000000001,3262
United Kingdom,17413.0,560.14,3263
United Kingdom,14273.0,559.97,3264
United Kingdom,15415.0,559.61,3265
United Kingdom,17503.0,558.96,3266
United Kingdom,17223.0,558.04,3267
United Kingdom,14592.0,557.94,3268
United Kingdom,13260.0,557.62,3269
United Kingdom,18127.0,556.13,3270
United Kingdom,13024.0,555.87,3271
United Kingdom,15102.0,554.67,3272
United Kingdom,15634.0,554.65,3273
United Kingdom,18056.0,554.6,3274
United Kingdom,16641.0,554.5,3275
United Kingdom,15650.0,553.88,3276
United Kingdom,17407.0,552.9,3277
United Kingdom,17016.0,552.4,3278
United Kingdom,13677.0,551.24,3279
United Kingdom,16414.0,551.21,3280
United Kingdom,17674.0,551.04,3281
United Kingdom,17291.0,550.8000000000001,3282
United Kingdom,17265.0,550.01,3283
United Kingdom,16111.0,549.33,3284
United Kingdom,15055.0,549.12,3285
United Kingdom,15200.0,549.0500000000001,3286
United Kingdom,15842.0,548.8000000000001,3287
United Kingdom,13948.0,548.76,3288
United Kingdom,16936.0,548.29,3289
United Kingdom,18039.0,548.22,3290
United Kingdom,16536.0,548.12,3291
United Kingdom,15598.0,548.02,3292
United Kingdom,16031.0,547.9,3293
United Kingdom,15350.0,547.6,3294
United Kingdom,16811.0,547.07,3295
United Kingdom,17637.0,547.0600000000001,3296
United Kingdom,17295.0,547.0,3297
United Kingdom,17520.0,546.81,3298
United Kingdom,15080.0,546.25,3299
United Kingdom,17806.0,546.04,3300
United Kingdom,15728.0,544.6,3301
United Kingdom,18207.0,544.47,3302
United Kingdom,16475.0,544.3000000000001,3303
United Kingdom,13390.0,544.08,3304
United Kingdom,13955.0,544.07,3305
United Kingdom,14716.0,543.28,3306
United Kingdom,16927.0,543.05,3307
United Kingdom,15959.0,542.89,3308
United Kingdom,13785.0,542.49,3309
United Kingdom,15675.0,542.04,3310
United Kingdom,16230.0,542.03,3311
United Kingdom,16060.0,541.95,3312
United Kingdom,16647.0,541.9,3313
United Kingdom,17447.0,541.53,3314
United Kingdom,17580.0,541.02,3315
United Kingdom,16576.0,540.87,3316
United Kingdom,12819.0,540.52,3317
United Kingdom,17524.0,539.14,3318
United Kingdom,15539.0,538.46,3319
United Kingdom,13961.0,538.4,3320
United Kingdom,14539.0,537.48,3321
United Kingdom,16804.0,536.99,3322
United Kingdom,13207.0,535.86,3323
United Kingdom,15890.0,535.65,3324
United Kingdom,16142.0,535.34,3325
United Kingdom,13385.0,534.57,3326
United Kingdom,17436.0,534.0600000000001,3327
United Kingdom,16785.0,533.78,3328
United Kingdom,16707.0,533.41,3329
United Kingdom,13594.0,533.32,3330
United Kingdom,15433.0,533.3,3331
United Kingdom,15825.0,532.94,3332
United Kingdom,15659.0,532.49,3333
United Kingdom,15115.0,531.85,3334
United Kingdom,14940.0,531.49,3335
United Kingdom,16706.0,531.35,3336
United Kingdom,16935.0,530.86,3337
United Kingdom,15917.0,530.17,3338
United Kingdom,18159.0,530.15,3339
United Kingdom,14002.0,529.73,3340
United Kingdom,17458.0,529.58,3341
United Kingdom,18191.0,529.4,3342
United Kingdom,18043.0,529.29,3343
United Kingdom,17999.0,528.46,3344
United Kingdom,16406.0,528.36,3345
United Kingdom,15756.0,528.01,3346
United Kingdom,18098.0,527.94,3347
United Kingdom,14616.0,527.78,3348
United Kingdom,16421.0,526.27,3349
United Kingdom,15919.0,525.69,3350
United Kingdom,15467.0,524.88,3351
United Kingdom,14417.0,524.65,3352
United Kingdom,15683.0,524.54,3353
United Kingdom,17765.0,524.0,3354
United Kingdom,13277.0,523.3,3355
United Kingdom,17712.0,522.91,3356
United Kingdom,13605.0,522.67,3357
United Kingdom,16413.0,522.03,3358
United Kingdom,17514.0,522.0,3359
United Kingdom,12956.0,521.89,3360
United Kingdom,15689.0,521.03,3361
United Kingdom,13977.0,519.8100000000001,3362
United Kingdom,12777.0,519.45,3363
United Kingdom,12825.0,518.63,3364
United Kingdom,13600.0,518.42,3365
United Kingdom,18205.0,517.36,3366
United Kingdom,14311.0,516.45,3367
United Kingdom,13043.0,516.42,3368
United Kingdom,14429.0,516.28,3369
United Kingdom,13859.0,515.86,3370
United Kingdom,18243.0,515.78,3371
United Kingdom,14949.0,515.0,3372
United Kingdom,17510.0,514.5600000000001,3373
United Kingdom,18212.0,514.37,3374
United Kingdom,12897.0,514.25,3375
United Kingdom,12977.0,513.88,3376
United Kingdom,16829.0,513.32,3377
United Kingdom,13177.0,512.2,3378
United Kingdom,15891.0,511.68,3379
United Kingdom,16561.0,511.12,3380
United Kingdom,13367.0,510.2,3381
United Kingdom,13710.0,509.52,3382
United Kingdom,14008.0,509.04,3383
United Kingdom,12907.0,508.91,3384
United Kingdom,17391.0,508.8,3385
United Kingdom,15417.0,508.8,3385
United Kingdom,14317.0,508.58,3387
United Kingdom,13067.0,508.51,3388
United Kingdom,14552.0,507.93,3389
United Kingdom,17415.0,507.84,3390
United Kingdom,14158.0,507.65999999999997,3391
United Kingdom,17384.0,507.55,3392
United Kingdom,13885.0,506.8,3393
United Kingdom,13123.0,506.75,3394
United Kingdom,14647.0,506.04,3395
United Kingdom,12988.0,505.82,3396
United Kingdom,14807.0,504.14,3397
United Kingdom,17630.0,503.6,3398
United Kingdom,15138.0,502.52,3399
United Kingdom,17276.0,502.49,3400
United Kingdom,17266.0,501.72,3401
United Kingdom,13865.0,501.56,3402
United Kingdom,15881.0,501.39,3403
United Kingdom,14968.0,501.24,3404
United Kingdom,13116.0,501.14,3405
United Kingdom,13247.0,501.12,3406
United Kingdom,18049.0,500.92,3407
United Kingdom,17248.0,500.54,3408
United Kingdom,16616.0,500.42,3409
United Kingdom,17110.0,499.9,3410
United Kingdom,13553.0,499.6,3411
United Kingdom,15193.0,499.32,3412
United Kingdom,17256.0,498.93,3413
United Kingdom,16488.0,498.8,3414
United Kingdom,14171.0,498.79,3415
United Kingdom,17053.0,498.48,3416
United Kingdom,16820.0,497.61,3417
United Kingdom,17680.0,497.45000000000005,3418
United Kingdom,17335.0,497.04,3419
United Kingdom,17923.0,497.0,3420
United Kingdom,12943.0,496.5,3421
United Kingdom,15300.0,496.44,3422
United Kingdom,15018.0,496.21,3423
United Kingdom,15278.0,496.16,3424
United Kingdom,12904.0,496.06,3425
United Kingdom,16977.0,496.0,3426
United Kingdom,17995.0,495.48,3427
United Kingdom,14319.0,494.85,3428
United Kingdom,16352.0,494.44,3429
United Kingdom,17333.0,494.25,3430
United Kingdom,15447.0,492.88,3431
United Kingdom,14270.0,492.65000000000003,3432
United Kingdom,18203.0,492.52,3433
United Kingdom,14310.0,492.1,3434
United Kingdom,13732.0,491.86,3435
United Kingdom,17269.0,491.81,3436
United Kingdom,14663.0,490.6,3437
United Kingdom,15000.0,490.52,3438
United Kingdom,15877.0,490.33,3439
United Kingdom,14416.0,490.22,3440
United Kingdom,12983.0,490.08,3441
United Kingdom,17476.0,489.86,3442
United Kingdom,17715.0,489.59999999999997,3443
United Kingdom,17988.0,489.54,3444
United Kingdom,14722.0,489.52,3445
United Kingdom,18280.0,488.15000000000003,3446
United Kingdom,17608.0,488.06,3447
United Kingdom,15165.0,487.75,3448
United Kingdom,13412.0,487.35,3449
United Kingdom,13733.0,487.03000000000003,3450
United Kingdom,16021.0,487.03,3451
United Kingdom,13675.0,486.82000000000005,3452
United Kingdom,17453.0,486.72,3453
United Kingdom,12920.0,486.64,3454
United Kingdom,13153.0,486.22,3455
United Kingdom,15216.0,486.09000000000003,3456
United Kingdom,16999.0,484.82,3457
United Kingdom,16024.0,483.99,3458
United Kingdom,16603.0,482.47,3459
United Kingdom,17996.0,482.33,3460
United Kingdom,18216.0,481.75,3461
United Kingdom,17106.0,481.58000000000004,3462
United Kingdom,13176.0,481.49,3463
United Kingdom,15174.0,481.46,3464
United Kingdom,13428.0,478.54,3465
United Kingdom,15589.0,478.53000000000003,3466
United Kingdom,18176.0,476.35,3467
United Kingdom,15277.0,476.34000000000003,3468
United Kingdom,15507.0,475.86,3469
United Kingdom,15780.0,475.28000000000003,3470
United Kingdom,14322.0,474.1,3471
United Kingdom,17104.0,474.03000000000003,3472
United Kingdom,16635.0,473.0,3473
United Kingdom,13194.0,472.78,3474
United Kingdom,14975.0,472.39,3475
United Kingdom,13642.0,472.2,3476
United Kingdom,13161.0,472.13,3477
United Kingdom,16038.0,471.78,3478
United Kingdom,15721.0,471.40000000000003,3479
United Kingdom,14237.0,471.14,3480
United Kingdom,16473.0,470.83,3481
United Kingdom,13066.0,470.8,3482
United Kingdom,15963.0,470.76,3483
United Kingdom,17254.0,469.48,3484
United Kingdom,14058.0,469.19,3485
United Kingdom,14369.0,469.13,3486
United Kingdom,15557.0,468.91,3487
United Kingdom,15387.0,468.65,3488
United Kingdom,13171.0,468.41,3489
United Kingdom,17294.0,467.79,3490
United Kingdom,17187.0,467.71,3491
United Kingdom,14029.0,467.66,3492
United Kingdom,16390.0,467.5,3493
United Kingdom,12958.0,467.34,3494
United Kingdom,14052.0,466.66,3495
United Kingdom,14148.0,466.29,3496
United Kingdom,16504.0,465.88,3497
United Kingdom,13248.0,465.68,3498
United Kingdom,13928.0,464.57,3499
United Kingdom,15349.0,463.90999999999997,3500
United Kingdom,14727.0,463.73,3501
United Kingdom,18083.0,463.53,3502
United Kingdom,17040.0,463.25,3503
United Kingdom,17964.0,463.21,3504
United Kingdom,14627.0,462.75,3505
United Kingdom,14331.0,462.66,3506
United Kingdom,15958.0,462.12,3507
United Kingdom,14954.0,462.12,3507
United Kingdom,13624.0,462.08,3509
United Kingdom,18284.0,461.68,3510
United Kingdom,15540.0,460.68,3511
United Kingdom,16310.0,460.08,3512
United Kingdom,17111.0,459.58,3513
United Kingdom,16596.0,458.98,3514
United Kingdom,14118.0,458.45,3515
United Kingdom,13957.0,458.25,3516
United Kingdom,14599.0,457.89,3517
United Kingdom,14011.0,457.82,3518
United Kingdom,15121.0,457.72,3519
United Kingdom,16069.0,457.7,3520
United Kingdom,17344.0,457.36,3521
United Kingdom,14819.0,456.41,3522
United Kingdom,16039.0,456.4,3523
United Kingdom,14296.0,456.4,3523
United Kingdom,12999.0,455.88,3525
United Kingdom,15585.0,455.3,3526
United Kingdom,16765.0,454.75,3527
United Kingdom,17067.0,454.54,3528
United Kingdom,17140.0,454.12,3529
United Kingdom,15475.0,454.11,3530
United Kingdom,17564.0,454.01,3531
United Kingdom,17376.0,453.64,3532
United Kingdom,18158.0,453.4,3533
United Kingdom,16481.0,453.38,3534
United Kingdom,14184.0,452.89,3535
United Kingdom,16799.0,452.78000000000003,3536
United Kingdom,13698.0,451.73,3537
United Kingdom,18100.0,451.56,3538
United Kingdom,15802.0,451.42,3539
United Kingdom,18031.0,451.3,3540
United Kingdom,15961.0,451.29,3541
United Kingdom,12831.0,451.11,3542
United Kingdom,15124.0,450.82,3543
United Kingdom,16870.0,450.16,3544
United Kingdom,13150.0,449.96999999999997,3545
United Kingdom,14784.0,449.93,3546
United Kingdom,13877.0,449.68,3547
United Kingdom,13489.0,449.52,3548
United Kingdom,15126.0,449.49,3549
United Kingdom,15418.0,449.42,3550
United Kingdom,17823.0,449.25,3551
United Kingdom,15739.0,449.12,3552
United Kingdom,14761.0,447.92,3553
United Kingdom,14780.0,447.68,3554
United Kingdom,18201.0,447.53000000000003,3555
United Kingdom,16095.0,447.05,3556
United Kingdom,13754.0,447.05,3556
United Kingdom,14149.0,446.62,3558
United Kingdom,17370.0,446.18,3559
United Kingdom,14010.0,445.15,3560
United Kingdom,14328.0,445.05,3561
United Kingdom,18134.0,445.0,3562
United Kingdom,18270.0,444.55,3563
United Kingdom,14638.0,443.6,3564
United Kingdom,16424.0,443.06,3565
United Kingdom,16404.0,443.05,3566
United Kingdom,18222.0,443.0,3567
United Kingdom,14996.0,442.29,3568
United Kingdom,17699.0,442.0,3569
United Kingdom,18233.0,440.0,3570
United Kingdom,13954.0,439.92,3571
United Kingdom,17643.0,439.7,3572
United Kingdom,16025.0,439.65999999999997,3573
United Kingdom,16968.0,439.43,3574
United Kingdom,13086.0,439.33000000000004,3575
United Kingdom,17718.0,439.18,3576
United Kingdom,13432.0,439.1,3577
United Kingdom,16519.0,439.06,3578
United Kingdom,13358.0,439.03000000000003,3579
United Kingdom,13964.0,438.90000000000003,3580
United Kingdom,17729.0,438.65000000000003,3581
United Kingdom,15859.0,438.46,3582
United Kingdom,17807.0,437.87,3583
United Kingdom,17070.0,437.42,3584
United Kingdom,14846.0,437.4,3585
United Kingdom,16084.0,436.18,3586
United Kingdom,14123.0,436.18,3586
United Kingdom,16166.0,435.83,3588
United Kingdom,13738.0,434.78000000000003,3589
United Kingdom,15323.0,434.6,3590
United Kingdom,14910.0,434.35,3591
United Kingdom,14238.0,434.23,3592
United Kingdom,16888.0,434.2,3593
United Kingdom,14093.0,433.86,3594
United Kingdom,16939.0,433.85,3595
United Kingdom,18029.0,433.77,3596
United Kingdom,15613.0,433.71999999999997,3597
United Kingdom,16522.0,433.36,3598
United Kingdom,17178.0,432.96,3599
United Kingdom,17687.0,432.68,3600
United Kingdom,16604.0,432.45000000000005,3601
United Kingdom,16236.0,432.2,3602
United Kingdom,16881.0,432.0,3603
United Kingdom,14042.0,431.98,3604
United Kingdom,15488.0,431.92,3605
United Kingdom,17842.0,430.69,3606
United Kingdom,12827.0,430.15,3607
United Kingdom,15450.0,429.84,3608
United Kingdom,15461.0,429.7,3609
United Kingdom,14979.0,429.66,3610
United Kingdom,15230.0,429.6,3611
United Kingdom,15036.0,429.56,3612
United Kingdom,13413.0,429.44,3613
United Kingdom,15888.0,429.15999999999997,3614
United Kingdom,15553.0,428.93,3615
United Kingdom,18089.0,428.45,3616
